people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
524,"Thomas Brinkman",Thomas,E.,Brinkman,Jr.,Tom,2,R,1,Rep,HD-027,2845480,45587,,Tom_Brinkman_Jr.,206438,0
531,"William Coley",William,P.,Coley,II,Bill,2,R,2,Sen,SD-004,6658362,45450,,Bill_Coley,226911,0
540,"Matthew Dolan",Matthew,J.,Dolan,,,2,R,2,Sen,SD-024,2678118,45154,,Matt_Dolan,226937,0
549,"Randall Gardner",Randall,,Gardner,,Randy,2,R,2,Sen,SD-002,13004484,8121,,Randy_Gardner,197838,0
561,"Jay Hottinger",Jay,,Hottinger,,,2,R,2,Sen,SD-031,13004821,8153,,Jay_Hottinger,197832,0
562,"Matt Huffman",Matt,,Huffman,,,2,R,2,Sen,SD-012,4260244,58540,,Matt_Huffman,248880,0
578,"Scott Oelslager","W. Scott",,Oelslager,,,2,R,1,Rep,HD-048,13004714,8024,,Scott_Oelslager,197830,0
581,"Thomas Patton",Thomas,F.,Patton,,Tom,2,R,1,Rep,HD-007,3443980,45206,,Thomas_Patton,214260,0
591,"Michael Skindell",Michael,J.,Skindell,,,1,D,1,Rep,HD-013,2997821,45287,,Michael_Skindell,212587,0
596,"Fred Strahorn",Fred,,Strahorn,,,1,D,1,Rep,HD-039,13004660,45773,,Fred_Strahorn,206439,0
597,"Vernon Sykes",Vernon,,Sykes,,,1,D,2,Sen,SD-028,2614310,8396,,Vernon_Sykes,197878,0
599,"Joseph Uecker",Joseph,,Uecker,,Joe,2,R,2,Sen,SD-014,2982318,45859,,Joe_Uecker,226924,0
607,"Sandra Williams",Sandra,R.,Williams,,,1,D,2,Sen,SD-021,13004525,60019,,Sandra_Williams,236541,0
610,"Kenny Yuko",Kenny,,Yuko,,,1,D,2,Sen,SD-025,13004497,45847,,Kenny_Yuko,226879,0
621,"Teresa Fedor",Teresa,,Fedor,,,1,D,2,Sen,SD-011,10238517,45710,,Teresa_Fedor,206464,0
634,"Timothy Schaffer",Timothy,O.,Schaffer,,Tim,2,R,1,Rep,HD-077,2748082,45832,,Tim_Schaffer,206424,0
636,"Kirk Schuring",Kirk,,Schuring,,,2,R,2,Sen,SD-029,3125245,8388,,Kirk_Schuring,197888,0
637,"William Seitz",William,J.,Seitz,,Bill,2,R,1,Rep,HD-030,3085514,45594,,Bill_Seitz,206436,0
855,"Dave Burke",Dave,,Burke,,,2,R,2,Sen,SD-026,13004883,102761,,Dave_Burke,271780,0
860,"Robert Hackett",Robert,D.,Hackett,,Bob,2,R,2,Sen,SD-010,2939002,94656,,Robert_Hackett,271781,0
862,"Kris Jordan",Kris,,Jordan,,,2,R,1,Rep,HD-067,6674692,95730,,Kris_Jordan,271758,0
863,"Peggy Lehner",Peggy,,Lehner,,,2,R,2,Sen,SD-006,2932624,76903,,Peggy_Lehner,271768,0
10994,"Andrew Brenner",Andrew,O.,Brenner,,,2,R,2,Sen,SD-019,2803225,120481,,Andrew_Brenner,292384,0
11003,"Kristina Roegner",Kristina,,Roegner,,,2,R,2,Sen,SD-027,3007100,120539,,Kristina_Daley_Roegner,290324,0
11547,"Terry Johnson",Terry,A.,Johnson,,,2,R,2,Sen,SD-014,6687656,120608,,"Terry_Johnson,_Ohio_Politician",293510,0
11548,"Sean O'Brien",Sean,J.,O'Brien,,,1,D,2,Sen,SD-032,2868635,120575,,Sean_O%27Brien_(Ohio),293233,0
11943,"Nickie Antonio",Nickie,J.,Antonio,,,1,D,2,Sen,SD-023,3053351,76941,,Nickie_Antonio,290309,0
11946,"James Butler",James,L.,Butler,Jr.,Jim,2,R,1,Rep,HD-041,10238824,128504,,James_Butler_(Ohio),330342,0
12036,"Gayle Manning",Gayle,L.,Manning,,,2,R,1,Rep,HD-055,13013154,120459,,Gayle_L._Manning,292372,0
12066,"Larry Obhof",Larry,,Obhof,,,2,R,2,Sen,SD-022,6700365,128729,,Larry_Obhof,330169,0
13312,"Brian Hill",Brian,D.,Hill,,,2,R,2,Sen,SD-020,2898334,94677,,Brian_Hill_(Ohio),350338,0
13313,"Louis Terhar",Louis,,Terhar,,Lou,2,R,2,Sen,SD-008,6700357,134763,,Louis_Terhar,359083,0
13503,"John Eklund",John,,Eklund,,,2,R,2,Sen,SD-018,4422867,135317,,John_Eklund,377759,0
13527,"Jack Cera",Jack,,Cera,,,1,D,1,Rep,HD-096,4228409,8093,,Jack_Cera,393837,0
13528,"Anthony DeVitis",Anthony,,DeVitis,,Tony,2,R,1,Rep,HD-036,13004650,135441,,Anthony_DeVitis,395524,0
13938,"Bob Peterson",Bob,,Peterson,,,2,R,2,Sen,SD-017,2685209,95755,,Bob_Peterson_(Ohio),292439,0
13948,"Ryan Smith",Ryan,,Smith,,,2,R,1,Rep,HD-093,10238866,135856,,Ryan_Smith_(Ohio),396505,0
13952,"Gary Scherer",Gary,,Scherer,,,2,R,1,Rep,HD-092,2720450,139893,,Gary_Scherer,414455,0
14651,"John Becker",John,E.,Becker,,,2,R,1,Rep,HD-065,10238839,136766,,John_Becker,395846,0
14653,"Louis Blessing",Louis,W.,Blessing,III,,2,R,2,Sen,SD-008,10238815,136568,,"Louis_W._Blessing,_III",458728,0
14656,"Doug Green",Doug,,Green,,,2,R,1,Rep,HD-066,10238841,135819,,Doug_Green,395849,0
14657,"Ron Hood",Ron,,Hood,,,2,R,1,Rep,HD-078,6641597,45468,,Ron_Hood,197890,0
14658,"Stephanie Kunze",Stephanie,L.,Kunze,,,2,R,2,Sen,SD-016,10238809,135766,,Stephanie_Kunze,395054,0
14659,"John Patterson",John,,Patterson,,,1,D,1,Rep,HD-099,10238566,135862,,John_Patterson_(Ohio),259738,0
14660,"Rick Perales",Rick,,Perales,,,2,R,1,Rep,HD-073,10238847,95798,,Rick_Perales,396379,0
14662,"John Rogers",John,M.,Rogers,,,1,D,1,Rep,HD-060,16072480,143524,,John_Rogers_(Ohio),439392,0
14663,"Mark Romanchuk",Mark,J.,Romanchuk,,,2,R,1,Rep,HD-002,10238798,135742,,Mark_Romanchuk,394955,0
16042,"Michael Sheehy",Michael,P.,Sheehy,,Mike,1,D,1,Rep,HD-046,14890925,148425,,Michael_Sheehy,464356,0
16311,"Niraj Antani",Niraj,J.,Antani,,,2,R,1,Rep,HD-042,26204979,155701,,Niraj_Antani,512752,0
16966,"Nino Vitale",Nino,,Vitale,,,2,R,1,Rep,HD-085,17951455,150670,,Nino_Vitale,486585,0
16967,"Bill Reineke",William,F.,Reineke,Jr.,Bill,2,R,1,Rep,HD-088,17937996,150639,,Bill_Reineke,497238,0
16969,"David Leland",David,,Leland,,,1,D,1,Rep,HD-022,2622226,150606,,David_Leland,486331,0
16970,"Emilia Strong Sykes",Emilia,,"Strong Sykes",,,1,D,1,Rep,HD-034,22119973,152164,,Emilia_Sykes,486378,0
16972,"Hearcel Craig",Hearcel,F.,Craig,,,1,D,2,Sen,SD-015,23442111,75244,,Hearcel_Craig,497166,0
16973,"Janine Boyd",Janine,R.,Boyd,,,1,D,1,Rep,HD-009,23442084,152150,,Janine_Boyd,486281,0
16977,"Kent Smith",Kent,,Smith,,,1,D,1,Rep,HD-008,3400315,45641,,Kent_Smith,486280,0
16978,"Kyle Koehler",Kyle,,Koehler,,,2,R,1,Rep,HD-079,18906040,150597,,Kyle_Koehler,486524,0
16980,"Michael O'Brien",Michael,J.,O'Brien,,,1,D,1,Rep,HD-064,2792400,77704,,Michael_O%27Brien_(Ohio),486477,0
16981,"Michele Lepore-Hagan",Michele,,Lepore-Hagan,,,1,D,1,Rep,HD-058,23442144,150607,,Michele_Lepore-Hagan,486451,0
16982,"Nathan Manning",Nathan,H.,Manning,,,2,R,2,Sen,SD-013,23442142,150617,,Nathan_Manning,497199,0
16983,"Paul Zeltwanger",Paul,E.,Zeltwanger,,,2,R,1,Rep,HD-054,3215368,150674,,Paul_Zeltwanger,497197,0
16984,"Robert McColley",Robert,,McColley,,,2,R,2,Sen,SD-001,22119779,150620,,Robert_McColley,486542,0
16985,"Robert Cupp",Robert,R.,Cupp,,Bob,2,R,1,Rep,HD-004,6561640,4149,,Bob_Cupp,197816,0
16986,"Sarah LaTourette",Sarah,,LaTourette,,,2,R,1,Rep,HD-076,22117004,150603,,Sarah_LaTourette,497222,0
16987,"Scott Ryan",Scott,K.,Ryan,,,2,R,1,Rep,HD-071,23442166,150649,,Scott_Ryan_(Ohio),486508,0
16988,"Stephanie Howse",Stephanie,D.,Howse,,,1,D,1,Rep,HD-011,15380062,152152,,Stephanie_Howse,486293,0
16989,"Stephen Huffman",Stephen,A.,Huffman,,,2,R,2,Sen,SD-005,2804924,150587,,Stephen_Huffman,497227,0
16990,"Stephen Hambley",Stephen,D.,Hambley,,Steve,2,R,1,Rep,HD-069,23442162,94665,,Steve_Hambley,486497,0
16993,"Timothy Ginter",Timothy,E.,Ginter,,Tim,2,R,1,Rep,HD-005,6674666,57619,,Tim_Ginter,497148,0
16994,"Cecil Thomas",Cecil,,Thomas,,,1,D,2,Sen,SD-009,2845298,75054,,Cecil_Thomas,486602,0
17718,"Steven Arndt",Steven,M.,Arndt,,,2,R,1,Rep,HD-089,2884511,94679,,Steven_Arndt,554762,0
17872,"Kristin Boggs",Kristin,,Boggs,,,1,D,1,Rep,HD-018,15350066,167924,,Kristin_Boggs,562661,0
17944,"Bill Dean",Bill,,Dean,,,2,R,1,Rep,HD-074,12107035,166907,,Bill_Dean,568765,0
17969,"Derek Merrin",Derek,,Merrin,,,2,R,1,Rep,HD-047,2855152,166984,,Derek_Merrin,562673,0
17973,"Theresa Gavarone",Theresa,,Gavarone,,,2,R,2,Sen,SD-002,42430827,160587,,Theresa_Gavarone,592358,0
17991,"Candice Keller",Candice,R.,Keller,,,2,R,1,Rep,HD-053,37970399,167037,,Candice_Keller,562674,0
19073,"Adam Miller",Adam,C.,Miller,,,1,D,1,Rep,HD-017,6561574,167977,,Adam_Miller_(Ohio),562660,0
19074,"Bernadine Kent",Bernadine,,"Kennedy Kent",,,1,D,1,Rep,HD-025,37970360,166993,,Bernadine_Kennedy_Kent,568716,0
19075,"Brigid Kelly",Brigid,,Kelly,,,1,D,1,Rep,HD-031,37962996,166940,,Brigid_Kelly,562671,0
19076,"Catherine Ingram",Catherine,D.,Ingram,,,1,D,1,Rep,HD-032,23442251,149857,,Catherine_Ingram,486376,0
19077,"Craig Riedel",Craig,S.,Riedel,,,2,R,1,Rep,HD-082,22110311,167038,,Craig_Riedel,568770,0
19078,"Darrell Kick",Darrell,D.,Kick,,,2,R,1,Rep,HD-070,3104766,166922,,Darrell_Kick,351259,0
19079,"Dave Greenspan",Dave,,Greenspan,,,2,R,1,Rep,HD-016,37970346,143291,,Dave_Greenspan,562657,0
19080,"Dick Stein",Dick,,Stein,,,2,R,1,Rep,HD-057,37970404,166947,,Dick_Stein,568749,0
19081,"Glenn Holmes",Glenn,W.,Holmes,,,1,D,1,Rep,HD-063,14950120,166967,,Glenn_Holmes,568754,0
19082,"Larry Householder",Larry,L.,Householder,,,2,R,1,Rep,HD-072,6986567,10067,,Larry_Householder,197909,0
19083,"Laura Lanese",Laura,,Lanese,,,2,R,1,Rep,HD-023,2830325,160837,,Laura_Lanese,600674,0
19084,"Scott Lipps",Scott,,Lipps,,,2,R,1,Rep,HD-062,12563774,112233,,Scott_Lipps,562677,0
19085,"Rick Carfagna",Rick,,Carfagna,,,2,R,1,Rep,HD-068,2779594,166975,,Rick_Carfagna,562700,0
19086,"Scott Wiggam",Scott,,Wiggam,,,2,R,1,Rep,HD-001,2787667,94290,,Scott_Wiggam,562652,0
19087,"Thomas West",Thomas,E.,West,,,1,D,1,Rep,HD-049,6471700,60007,,Thomas_West,568740,0
19088,"Jay Edwards",Jay,,Edwards,,,2,R,1,Rep,HD-094,37970459,166894,,Jay_Edwards,568779,0
19139,"Frank Hoagland",Frank,,Hoagland,,,2,R,2,Sen,SD-030,15973126,166895,,Frank_Hoagland,568696,0
19140,"Steve Wilson",Steve,,Wilson,,,2,R,2,Sen,SD-007,43466576,176515,,Steven_Wilson,614811,0
19385,"Tavia Galonski",Tavia,,Galonski,,,1,D,1,Rep,HD-035,2613902,176514,,Tavia_Galonski,627188,0
