bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1696971,2034,HB2001,4,Passed,2023-04-06,"Relating to housing; and declaring an emergency.","Establishes Oregon Housing Needs Analysis in Oregon Department of Administrative Services. Establishes Oregon Housing Needs Analysis in Oregon Department of Administrative Services. Requires cities outside Metro to plan for housing needs as allocated by analysis. Requires Metro to adopt similar methodology to allocate housing needs to cities within Metro. Requires Housing and Community Services Department to develop housing production dashboard and housing equity indicators. Allows Department of Land Conservation and Development to audit, and to enter into housing acceleration agreement with, certain cities that are not adopting or implementing housing production strategies or that are lowest performing as measured by dashboard and indicators. Allows department to seek, and Land Conservation and Development Commission to issue, specific enforcement orders for certain continued noncompliance by cities in addressing housing. Amends land use requirements for local governments related to urbanization, including by requiring cities to measure and plan for development-ready lands, requiring Metro to adopt housing coordination strategy and allowing cities outside of Metro to adopt rural reserves. Requires commission to adopt or amend implementing rules. Modifies emergency housing assistance program and state homeless assistance program to provide services and assistance to school-aged children experiencing or at risk of experiencing homelessness. Modifies eligibility requirements for applicants for grants from homeless youth services enhancement program and host home project program. Makes programs permanent. Requires Housing and Community Services Department to provide grants or loans for modular housing and components. Sunsets January 2, 2026. Requires Oregon Facilities Authority to provide financing for infrastructure and predevelopment costs for moderate income housing. Sunsets January 2, 2026. Requires residential landlords to extend notice periods for terminations of tenancy based on nonpayment of rent and to include additional notices. Requires landlords and clerk to also include notice with summons for nonpayment of rent. Postpones dates for first appearance and trial for evictions based on such termination notices. Requires landlord to attest to belief that tenant who is absent at first appearance remains in possession of premises before default eviction judgment. Requires public bodies and grantees to inform tenants and landlords regarding rental assistance applications. Requires courts to annually set aside and seal certain inoperative residential eviction judgments. Requires State Department of Agriculture to provide grants to improve certain existing agriculture workforce housing. Sunsets January 2, 2026. Allows certain moneys appropriated to Housing and Community Services Department for use in Oregon Balance of State Continuum of Care to be spent under emergency procurement authority. Appropriates moneys from General Fund to Housing and Community Services Department, Oregon Department of Administrative Services, Land Conservation and Development Commission, Oregon Facilities Authority and State Department of Agriculture for purposes of Act. Declares emergency, effective on passage.",0,,2023-04-06,"Chapter 13, (2023 Laws): Effective date March 29, 2023.",https://legiscan.com/OR/bill/HB2001/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2001
1718892,2034,HB2002,4,Passed,2023-07-24,"Relating to health; and declaring an emergency.","Modifies provisions relating to reproductive health rights. Modifies provisions relating to reproductive health rights. Modifies provisions relating to access to reproductive health care and gender-affirming treatment. Modifies provisions relating to protections for providers of and individuals receiving reproductive and gender-affirming health care services. Creates crime of interfering with a health care facility. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Creates right of action for person or health care provider aggrieved by interference with health care facility. Makes statutory change to achieve gender neutral language with respect to unlawful employment discrimination because of sex. Declares public policy regarding interstate actions arising out of reproductive health care and gender-affirming treatment. Prohibits public body from participating in interstate investigation or proceeding involving reproductive health care and gender-affirming treatment. Creates exceptions. Prohibits clerk of court from issuing subpoena if foreign subpoena relates to reproductive health care or gender-affirming treatment. Declares that Oregon law governs certain actions arising out of reproductive health care or gender-affirming treatment provided or received in this state. Repeals criminal provisions relating to concealing birth.] Appropriates moneys from General Fund to Higher Education Coordinating Commission for allocation to Office of Rural Health, for purposes of providing grants through rural qualified health center pilot project.] Appropriates moneys from General Fund to Oregon Health Authority for specified expenses.] Declares emergency, effective on passage.",0,,2023-07-24,"Chapter 228, (2023 Laws): Effective date July 13, 2023.",https://legiscan.com/OR/bill/HB2002/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2002
1646771,2034,HB2003,6,Failed,2023-06-25,"Relating to campaign finance; providing that this Act shall be referred to the people for their approval or rejection.","Establishes limits on campaign contributions that may be accepted by candidates and political committees. Establishes limits on campaign contributions that may be accepted by candidates and political committees. Requires political committee to identify as caucus, measure, multicandidate, political party, recall or small donor political committee. Prohibits person from controlling more than one of each committee. Authorizes Secretary of State and Attorney General to require return of contribution excess of limits and impose civil penalty up to 100 percent of total amount of contribution. Repeals Ballot Measure 47 (2006), currently held in abeyance, which establishes limits on political campaign contributions and independent expenditures on candidate races and establishes certain campaign finance disclosure requirements. Establishes Small Donor Elections Program to enable candidates for office of state Representative and state Senator to receive 6-to-1 match on small dollar donations. Limits matching funds. Allows resident taxpayers to designate contribution to Small Donor Elections Fund on income tax return form. Directs most election law penalties to Small Donor Elections Fund. Becomes operative on November 4, 2026. Refers Act to people for their approval or rejection at next regular general election. .",0,,2023-06-25,"In committee upon adjournment.",https://legiscan.com/OR/bill/HB2003/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2003
1647491,2034,HB2004,4,Passed,2023-07-18,"Relating to ranked choice voting; and providing that this Act shall be referred to the people for their approval or rejection.","Establishes ranked choice voting as voting method for selecting winner of nomination for and election to offices of President of United States, United States Senator, Representative in Congress, Governor, Secretary of State, State Treasurer and Attorney General. Establishes ranked choice voting as voting method for selecting winner of nomination for and election to offices of President of United States, United States Senator, Representative in Congress, Governor, Secretary of State, State Treasurer and Attorney General. Authorizes cities, counties, metropolitan service districts, school districts and local government and local service districts to elect to use ranked choice voting to nominate or elect candidates for relevant offices. Requires Secretary of State to establish program to educate voters about how ranked choice voting will be conducted in elections held in state. Prohibits nominating election for Commissioner of Bureau of Labor and Industries. Requires election for commissioner to be held at primary election, where election is conducted using ranked choice voting. Requires Secretary of State and county clerks to jointly submit reports to Legislative Assembly setting forth analysis of whether existing laws are inconsistent with effective and efficient implementation of ranked choice voting and detailing, to degree practicable, each expenditure secretary and county clerks must make to successfully implement ranked choice voting. Becomes operative on December 10, 2026] January 1, 2028. Refers Act to people for their approval or rejection at next regular general election.",0,,2023-07-18,"Chapter 220, (2023 Laws): Effective date December 5, 2024. Referred to the people.",https://legiscan.com/OR/bill/HB2004/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2004
1648322,2034,HB2005,4,Passed,2023-07-24,"Relating to firearms; and declaring an emergency.","Defines ""undetectable firearm."" Punishes manufacturing, importing, offering for sale or transferring undetectable firearm by maximum of 10 years' imprisonment, $250,000 fine, or both. Defines ""undetectable firearm."" Punishes manufacturing, importing, offering for sale or transferring undetectable firearm by maximum of 10 years' imprisonment, $250,000 fine, or both. Punishes possession of undetectable firearm by maximum of 364 days' imprisonment, $6,250 fine, or both, and 10 years' imprisonment, $250,000 fine, or both, upon second and subsequent convictions. Punishes offering for sale, selling or transferring firearm without serial number by maximum of $1,000 fine upon first conviction, 364 days' imprisonment, $6,250 fine, or both, upon second conviction, and 10 years' imprisonment, $250,000 fine, or both, upon third and subsequent convictions. Punishes possession of firearm without serial number occurring on or after September 1, 2024, by maximum of $1,000 fine upon first conviction, 364 days' imprisonment, $6,250 fine, or both, upon second conviction, and 10 years' imprisonment, $250,000 fine, or both, upon third and subsequent convictions. Defines ""unfinished frame or receiver."" Requires gun dealer to conduct criminal background check before transferring unfinished frame or receiver. Punishes importing, offering for sale or transferring unfinished frame or receiver by maximum of $1,000 fine upon first conviction, 364 days' imprisonment, $6,250 fine, or both, upon second conviction, and 10 years' imprisonment, $250,000 fine, or both, upon third and subsequent convictions. Specifies exceptions. Punishes possession of unserialized unfinished frame or receiver occurring on or after September 1, 2024, by maximum of $1,000 fine upon first conviction, 364 days' imprisonment, $6,250 fine, or both, upon second conviction, and five years' imprisonment, $125,000 fine, or both, upon third and subsequent convictions. Provides that person commits crime if person possesses unfinished frame or receiver and is prohibited from possessing firearms. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Prohibits person under 21 years of age from possessing firearms and unfinished frames and receivers with specified exceptions. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Establishes affirmative defense for person under 21 years of age who owned firearm before effective date of Act or who relinquished firearm prior to prosecution.] Authorizes governing bodies of certain public entities that own or control public building to adopt policy, ordinance or regulation precluding affirmative defense for possession of firearm in or on public building by concealed handgun licensee. Provides that in prosecution for possession of firearm in or on public building subject to such policy, ordinance or regulation, concealed handgun licensee affirmative defense is not complete defense, but results in Class A misdemeanor conviction punishable by 364 days' imprisonment, $6,250 fine, or both.] Prohibits person from transferring certain firearms to recipient person knows, or reasonably should know, is under 21 years of age. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Specifies exceptions.] Appropriates moneys to Department of State Police for implementation of Act. Declares emergency, effective on passage.",0,,2023-07-24,"Chapter 229, (2023 Laws): Effective date July 13, 2023.",https://legiscan.com/OR/bill/HB2005/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2005
1718907,2034,HB2006,6,Failed,2023-06-25,"Relating to firearms.","Prohibits person under 21 years of age from possessing firearms with specified exceptions. Prohibits person under 21 years of age from possessing firearms with specified exceptions. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Prohibits person from transferring certain firearms to recipient person knows, or reasonably should know, is under 21 years of age. Punishes by maximum of 364 days' imprisonment, $6,250 fine, or both. Specifies exceptions.",0,,2023-06-25,"In committee upon adjournment.",https://legiscan.com/OR/bill/HB2006/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2006
1648137,2034,HB2007,6,Failed,2023-06-25,"Relating to the possession of firearms in certain public areas.","Authorizes governing bodies of certain public entities that own or control public building to adopt policy, ordinance or regulation or precluding affirmative defense for possession of firearms in public building and adjacent grounds by concealed handgun licensees. Authorizes governing bodies of certain public entities that own or control public building to adopt policy, ordinance or regulation or precluding affirmative defense for possession of firearms in public building and adjacent grounds by concealed handgun licensees. Provides that in prosecution for possession of firearm in building or on grounds subject to such policy, ordinance or regulation, concealed handgun licensee affirmative defense is not complete defense, but results in Class A misdemeanor conviction punishable by 364 days' imprisonment, $6,250 fine, or both.",0,,2023-06-25,"In committee upon adjournment.",https://legiscan.com/OR/bill/HB2007/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2007
1706285,2034,HB2008,6,Failed,2023-06-25,"Relating to protections from debt collection; prescribing an effective date.","Specifies property and funds of judgment debtor that are exempt from execution or garnishment. Specifies property and funds of judgment debtor that are exempt from execution or garnishment. Permits plaintiff to bring action, including class action, for unlawful debt collection practice within six years after discovering unlawful practice and increases amount of recoverable statutory damages. Takes effect on 91st day following adjournment sine die.",0,,2023-06-25,"In committee upon adjournment.",https://legiscan.com/OR/bill/HB2008/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2008
1768736,2034,HB2009,4,Passed,2023-07-26,"Relating to revenue; and prescribing an effective date.","Establishes refundable income and corporate excise tax credit allowed for qualified research activities and sets increased maximum credit amount. Establishes refundable income and corporate excise tax credit allowed for qualified research activities and sets increased maximum credit amount. Limits use of credit to semiconductor or other advanced manufacturing industries. Requires taxpayer seeking credit to obtain certification from Oregon Business Development Department. Requires taxpayer seeking credit for tax year beginning in calendar year 2024 to register with department. Directs Legislative Revenue Officer to report to Legislative Assembly on information submitted with registrations. Applies to tax years beginning on or after January 1, 2024, and before January 1, 2030. Extends sunset date of enterprise zone program. and modifies related provisions. Provides limitation on number of years for which property in enterprise zone may be exempt from property taxes imposed by school districts.] Requires zone sponsor to post on sponsor's website terms of agreements with business firms seeking exemption. Requires department to provide technical assistance upon request to zone sponsors entering into such agreements. Adds long term rural enterprise zone program to those for which report must be posted on Oregon transparency website. Requires department to study transparency of enterprise zone programs and submit report to interim legislative committees related to revenue. Requires zone sponsor entering into agreement with business firm to notify adjacent local governments of possible increase in use of infrastructure. Bars enterprise zone participation by business firms significantly engaged in operating retail fulfillment centers. Coordinates statutes governing termination of enterprise zones. Creates sunset date for strategic investment program and modifies related provisions. Disallows agreements entered into on or after July 1, 2030.] Requires business firms in strategic investment program to hold job fair. Adds ports to parties required to enter into agreement for designation of strategic investment zone. Sunsets county authority to designate strategic investment zones. Directs department to make negotiation training materials available to parties to agreement required for designation of zone. Raises maximum amount of community services support fee and indexes amount to increase, if any, in consumer price index. Requires approval of agreement by all affected special districts that provide emergency service. Increases minimum total cost of eligible project under strategic investment program and indexes cost to increase, if any, in consumer price index. Decreases maximum amount of personal income tax revenue that may be distributed per year to any county under strategic investment program.] Requires Legislative Revenue Officer to study strategic investment program and submit report to interim legislative committees related to revenue. Extends sunset date for gain share program. Applies to property tax years beginning on or after July 1, 2024.] Provides for school support fee in lieu of property taxes exempted in enterprise zones in amount of forgone taxes multiplied by rate negotiated by zone sponsor and affected school districts. Requires addition to federal taxable income of amounts excluded as gain attributable to investment in federal qualified opportunity zone. Allows subtraction in later tax year if gain is temporarily deferred at federal level. Applies to tax years beginning on or after January 1, 2024, and to amounts initially invested in non-Oregon opportunity zones on or after January 1, 2024.] Takes effect on 91st day following adjournment sine die.",0,,2023-07-26,"Chapter 298, (2023 Laws): Effective date September 24, 2023.",https://legiscan.com/OR/bill/HB2009/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2009
1767807,2034,HB2010,4,Passed,2023-08-21,"Relating to water; and declaring an emergency.","Directs Oregon Watershed Enhancement Board to establish program to provide grants to water suppliers. Requires State Department of Agriculture to study water. Directs department to submit findings to interim committees of Legislative Assembly related to natural resources not later than September 15, 2024.] Directs Oregon Watershed Enhancement Board to establish program to provide grants to water suppliers. Establishes Community Drinking Water Enhancement and Protection Fund for purposes related to program. Makes certain changes related to purposes for which moneys in Water Well Abandonment, Repair and Replacement Fund may be used. Directs Legislative Policy and Research Director to report, on or before January 15, 2024, on water infrastructure-related benefits for low-income persons. Directs Water Resources Department to take certain actions on or before October 1, 2024, related to implementing 1998 Stewardship and Supply Initiative. Directs Oregon Consensus at Portland State University to establish collaborative process related to Chewaucan River watershed. Makes certain changes related to integrated state water resources policy. Directs Oregon State University Extension Service and Oregon State University Agricultural Experiment Station to jointly establish agricultural water management technical assistance program. Directs Oregon State University Extension Service and Oregon State University Agricultural Experiment Station to jointly prepare annual reports related to program and climate-related impacts on agricultural producers. Establishes Place-Based Water Planning Fund and authorizes Water Resources Director to award grants from fund. Makes certain changes related to requirements for certification as water right examiner. Directs Department of Environmental Quality to take certain actions related to water reuse or recycled water programs and projects. Directs Oregon Department of Administrative Services to enter into contract with Oregon Association of Water Utilities for certain purposes. Authorizes Water Resources Department to require certain reporting related to water use. Makes certain changes related to loans and grants from Water Supply Development Account. Directs Oregon Business Development Department to establish Aquifer Recharge Due Diligence Grant Program and Aquifer Recharge Testing Forgivable Loan Program and annually report on programs. Establishes Aquifer Recharge Fund for purposes related to programs. Directs Oregon Department of Administrative Services to provide grants related to treatment of western juniper. Directs Oregon State University to take certain actions related to assisting grant recipients. Appropriates moneys to certain state agencies for purposes related to water. Establishes maximum limits for certain payments related to water. Declares emergency, effective on passage.",0,,2023-08-21,"Chapter 606, (2023 Laws): Effective date August 4, 2023.",https://legiscan.com/OR/bill/HB2010/2023,https://olis.oregonlegislature.gov/liz/2023R1/Measures/Overview/HB2010
