people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
540,"Matthew Dolan",Matthew,J.,Dolan,,,2,R,2,Sen,SD-024,2678118,45154,,Matt_Dolan,226937,0
562,"Matt Huffman",Matt,,Huffman,,,2,R,2,Sen,SD-012,4260244,58540,,Matt_Huffman,248880,0
578,"Scott Oelslager","W. Scott",,Oelslager,,Scott,2,R,1,Rep,HD-048,13004714,8024,,Scott_Oelslager,197830,0
581,"Thomas Patton",Thomas,F.,Patton,,Tom,2,R,1,Rep,HD-017,3443980,45206,,Thomas_Patton,214260,0
591,"Michael Skindell",Michael,J.,Skindell,,,1,D,1,Rep,HD-013,2997821,45287,,Michael_Skindell,212587,0
597,"Vernon Sykes",Vernon,,Sykes,,,1,D,2,Sen,SD-028,2614310,8396,,Vernon_Sykes,197878,0
634,"Timothy Schaffer",Timothy,O.,Schaffer,,Tim,2,R,2,Sen,SD-020,2748082,45832,,Tim_Schaffer,206424,0
636,"Kirk Schuring",Kirk,,Schuring,,,2,R,2,Sen,SD-029,3125245,8388,,Kirk_Schuring,197888,0
637,"William Seitz",William,J.,Seitz,,Bill,2,R,1,Rep,HD-030,3085514,45594,,Bill_Seitz,206436,0
860,"Robert Hackett",Robert,D.,Hackett,,Bob,2,R,2,Sen,SD-010,2939002,94656,,Robert_Hackett,271781,0
862,"Kris Jordan",Kris,,Jordan,,,2,R,1,Rep,HD-067,6674692,95730,,Kris_Jordan,271758,0
10994,"Andrew Brenner",Andrew,O.,Brenner,,,2,R,2,Sen,SD-019,2803225,120481,,Andrew_Brenner,292384,0
11003,"Kristina Roegner",Kristina,D.,Roegner,,,2,R,2,Sen,SD-027,3007100,120539,,Kristina_Daley_Roegner,290324,0
11547,"Terry Johnson",Terry,A.,Johnson,,,2,R,2,Sen,SD-014,6687656,120608,,"Terry_Johnson,_Ohio_Politician",293510,0
11943,"Nickie Antonio",Nickie,J.,Antonio,,,1,D,2,Sen,SD-023,3053351,76941,,Nickie_Antonio,290309,0
11949,"Al Landis",Al,,Landis,,,2,R,2,Sen,SD-031,6687664,120624,,Al_Landis,292451,0
12036,"Gayle Manning",Gayle,L.,Manning,,,2,R,1,Rep,HD-052,13013154,120459,,Gayle_L._Manning,292372,0
13938,"Bob Peterson",Robert,A.,Peterson,,Bob,2,R,1,Rep,HD-091,2685209,95755,,Bob_Peterson_(Ohio),292439,0
14653,"Louis Blessing",Louis,W.,Blessing,III,,2,R,2,Sen,SD-008,10238815,136568,,"Louis_W._Blessing,_III",458728,0
14658,"Stephanie Kunze",Stephanie,L.,Kunze,,,2,R,2,Sen,SD-016,10238809,135766,,Stephanie_Kunze,395054,0
14663,"Mark Romanchuk",Mark,J.,Romanchuk,,,2,R,2,Sen,SD-022,10238798,135742,,Mark_Romanchuk,394955,0
16311,"Niraj Antani",Niraj,J.,Antani,,,2,R,2,Sen,SD-006,26204979,155701,,Niraj_Antani,512752,0
16967,"Bill Reineke",William,F.,Reineke,Jr.,Bill,2,R,2,Sen,SD-026,17937996,150639,,Bill_Reineke,497238,0
16972,"Hearcel Craig",Hearcel,F.,Craig,,,1,D,2,Sen,SD-015,23442111,75244,,Hearcel_Craig,497166,0
16977,"Kent Smith",Kent,,Smith,,,1,D,2,Sen,SD-021,3400315,45641,,Kent_Smith,486280,0
16982,"Nathan Manning",Nathan,H.,Manning,,,2,R,2,Sen,SD-013,23442142,150617,,Nathan_Manning,497199,0
16984,"Robert McColley",Robert,,McColley,,,2,R,2,Sen,SD-001,22119779,150620,,Robert_McColley,486542,0
16989,"Stephen Huffman",Stephen,A.,Huffman,,,2,R,2,Sen,SD-005,2804924,150587,,Stephen_Huffman,497227,0
16994,"Cecil Thomas",Cecil,,Thomas,,,1,D,1,Rep,HD-025,2845298,75054,,Cecil_Thomas,486602,0
17944,"Bill Dean",Bill,,Dean,,,2,R,1,Rep,HD-071,12107035,166907,,Bill_Dean,568765,0
