bill_id,date,chamber,sequence,action
1871311,2024-04-02,House,1,Filed
1871311,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871311,2024-04-16,House,3,"Returned by the Committee Do Pass"
1871311,2024-04-18,House,4,"RULES SUSPENDED"
1871311,2024-04-18,House,5,"Considered in the Committee of the Whole, and recommended do pass."
1871311,2024-04-18,House,6,"Read the third time and passed and ordered transmitted to the Senate."
1871311,2024-04-18,House,7,"EMERGENCY CLAUSE ADOPTED"
1871311,2024-04-18,Senate,8,"Received from the House."
1871311,2024-04-18,Senate,9,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871311,2024-04-23,Senate,10,"Read the third time and passed."
1871311,2024-04-23,Senate,11,"EMERGENCY CLAUSE ADOPTED"
1871311,2024-04-23,Senate,12,"Returned to the House as Passed."
1871311,2024-04-23,House,13,"Returned From the Senate as passed."
1871311,2024-04-23,House,14,"TO BE ENROLLED"
1871311,2024-04-24,House,15,"Correctly enrolled and ordered transmitted to the Governor's Office."
1871311,2024-04-25,House,16,"Notification that HB1022 is now Act 55"
1871312,2024-04-02,Senate,1,Filed
1871312,2024-04-10,Senate,2,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE"
1871312,2024-04-16,Senate,3,"Returned by the Committee, with the recommendation that it Do Pass"
1871312,2024-04-17,Senate,4,"Read the third time and passed."
1871312,2024-04-17,Senate,5,"EMERGENCY CLAUSE ADOPTED"
1871312,2024-04-17,Senate,6,"Ordered Immediately transmitted to the House."
1871312,2024-04-17,House,7,"RECEIVED FROM THE SENATE"
1871312,2024-04-17,House,8,"Read the first time, rules suspended, read the second time and placed on the CALENDAR."
1871312,2024-04-18,House,9,"Read the third time and passed and ordered transmitted to the Senate."
1871312,2024-04-18,House,10,"EMERGENCY CLAUSE ADOPTED"
1871312,2024-04-18,House,11,"Returned To the Senate as passed."
1871312,2024-04-18,Senate,12,"Returned from the House as passed."
1871312,2024-04-18,Senate,13,"ORDERED ENROLLED"
1871312,2024-04-18,Senate,14,"Reported correctly enrolled and ordered delivered to the Governor."
1871312,2024-04-18,Senate,15,"DELIVERED TO GOVERNOR."
1871312,2024-04-23,Senate,16,"Notification that SB27 is now Act 38"
1871313,2024-04-02,House,1,Filed
1871313,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871313,2024-04-16,House,3,"Returned by the Committee Do Pass"
1871313,2024-04-18,House,4,"RULES SUSPENDED"
1871313,2024-04-18,House,5,"Considered in the Committee of the Whole, and recommended do pass."
1871313,2024-04-18,House,6,"Read the third time and passed and ordered transmitted to the Senate."
1871313,2024-04-18,House,7,"EMERGENCY CLAUSE ADOPTED"
1871313,2024-04-18,Senate,8,"Received from the House."
1871313,2024-04-18,Senate,9,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871313,2024-04-23,Senate,10,"Read the third time and passed."
1871313,2024-04-23,Senate,11,"EMERGENCY CLAUSE ADOPTED"
1871313,2024-04-23,Senate,12,"Returned to the House as Passed."
1871313,2024-04-23,House,13,"Returned From the Senate as passed."
1871313,2024-04-23,House,14,"TO BE ENROLLED"
1871313,2024-04-24,House,15,"Correctly enrolled and ordered transmitted to the Governor's Office."
1871313,2024-04-25,House,16,"Notification that HB1056 is now Act 71"
1871314,2024-04-03,Senate,1,Filed
1871314,2024-04-10,Senate,2,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE"
1871314,2024-04-16,Senate,3,"Returned by the Committee, with the recommendation that it Do Pass"
1871314,2024-04-17,Senate,4,"Read the third time and passed."
1871314,2024-04-17,Senate,5,"EMERGENCY CLAUSE ADOPTED"
1871314,2024-04-17,Senate,6,"Ordered Immediately transmitted to the House."
1871314,2024-04-17,House,7,"RECEIVED FROM THE SENATE"
1871314,2024-04-17,House,8,"Read the first time, rules suspended, read the second time and placed on the CALENDAR."
1871314,2024-04-18,House,9,"RULES SUSPENDED"
1871314,2024-04-18,House,10,"Considered in the Committee of the Whole, and recommended do pass."
1871314,2024-04-18,House,11,"Read the third time and passed and ordered transmitted to the Senate."
1871314,2024-04-18,House,12,"EMERGENCY CLAUSE ADOPTED"
1871314,2024-04-18,House,13,"Returned To Senate as Passed."
1871314,2024-04-18,Senate,14,"Returned from the House as passed."
1871314,2024-04-18,Senate,15,"ORDERED ENROLLED"
1871314,2024-04-18,Senate,16,"Reported correctly enrolled and ordered delivered to the Governor."
1871314,2024-04-18,Senate,17,"DELIVERED TO GOVERNOR."
1871314,2024-04-23,Senate,18,"Notification that SB41 is now Act 7"
1871315,2024-04-10,Senate,1,Filed
1871315,2024-04-10,Senate,2,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871315,2024-04-17,Senate,3,"Read the third time and adopted."
1871315,2024-05-10,Senate,4,"Sine Die adjournment"
1871316,2024-04-03,Senate,1,Filed
1871316,2024-04-10,Senate,2,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE"
1871316,2024-04-15,Senate,3,"Withdrawn from Committee for purpose of amendment # 1"
1871316,2024-04-15,Senate,4,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed."
1871316,2024-04-15,Senate,5,"REPORTED CORRECTLY ENGROSSED"
1871316,2024-04-15,Senate,6,"Re-referred to JOINT BUDGET COMMITTEE"
1871316,2024-04-17,Senate,7,"Returned by the Committee, with the recommendation that it Do Pass"
1871316,2024-04-18,Senate,8,"Read the third time and passed."
1871316,2024-04-18,Senate,9,"EMERGENCY CLAUSE ADOPTED"
1871316,2024-04-18,Senate,10,"Ordered Immediately transmitted to the House."
1871316,2024-04-18,House,11,"RECEIVED FROM THE SENATE"
1871316,2024-04-18,House,12,"Read the first time, rules suspended, read the second time and placed on the CALENDAR."
1871316,2024-04-23,House,13,"RULES SUSPENDED"
1871316,2024-04-23,House,14,"Considered in the Committee of the Whole, and recommended do pass."
1871316,2024-04-23,House,15,"Read the third time and passed and ordered transmitted to the Senate."
1871316,2024-04-23,House,16,"EMERGENCY CLAUSE ADOPTED"
1871316,2024-04-23,House,17,"Returned To Senate as Passed."
1871316,2024-04-23,Senate,18,"Returned from the House as passed."
1871316,2024-04-23,Senate,19,"ORDERED ENROLLED"
1871316,2024-04-24,Senate,20,"Reported correctly enrolled and ordered delivered to the Governor."
1871316,2024-04-24,Senate,21,"DELIVERED TO GOVERNOR."
1871316,2024-04-30,Senate,22,"Notification that SB46 is now Act 103"
1871317,2024-04-02,House,1,Filed
1871317,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871317,2024-04-18,House,3,"Returned by the Committee Do Pass"
1871317,2024-04-23,House,4,"RULES SUSPENDED"
1871317,2024-04-23,House,5,"Considered in the Committee of the Whole, and recommended do pass."
1871317,2024-04-23,House,6,"Read the third time and passed and ordered transmitted to the Senate."
1871317,2024-04-23,House,7,"EMERGENCY CLAUSE ADOPTED"
1871317,2024-04-23,Senate,8,"Received from the House."
1871317,2024-04-23,Senate,9,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871317,2024-04-24,Senate,10,"Read the third time and passed."
1871317,2024-04-24,Senate,11,"EMERGENCY CLAUSE ADOPTED"
1871317,2024-04-24,Senate,12,"Returned to the House as Passed."
1871317,2024-04-24,House,13,"Returned From the Senate as passed."
1871317,2024-04-24,House,14,"TO BE ENROLLED"
1871317,2024-04-25,House,15,"Correctly enrolled and ordered transmitted to the Governor's Office."
1871317,2024-04-30,House,16,"Notification that HB1052 is now Act 131"
1871318,2024-04-01,House,1,Filed
1871318,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871318,2024-04-16,House,3,"Returned by the Committee Do Pass"
1871318,2024-04-18,House,4,"RULES SUSPENDED"
1871318,2024-04-18,House,5,"Considered in the Committee of the Whole, and recommended do pass."
1871318,2024-04-18,House,6,"Read the third time and passed and ordered transmitted to the Senate."
1871318,2024-04-18,House,7,"EMERGENCY CLAUSE ADOPTED"
1871318,2024-04-18,Senate,8,"Received from the House."
1871318,2024-04-18,Senate,9,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871318,2024-04-23,Senate,10,"Read the third time and passed."
1871318,2024-04-23,Senate,11,"EMERGENCY CLAUSE ADOPTED"
1871318,2024-04-23,Senate,12,"Returned to the House as Passed."
1871318,2024-04-23,House,13,"Returned From the Senate as passed."
1871318,2024-04-23,House,14,"TO BE ENROLLED"
1871318,2024-04-24,House,15,"Correctly enrolled and ordered transmitted to the Governor's Office."
1871318,2024-04-25,House,16,"Notification that HB1005 is now Act 45"
1871319,2024-04-02,House,1,Filed
1871319,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871319,2024-04-16,House,3,"Returned by the Committee Do Pass"
1871319,2024-04-18,House,4,"RULES SUSPENDED"
1871319,2024-04-18,House,5,"Considered in the Committee of the Whole, and recommended do pass."
1871319,2024-04-18,House,6,"Read the third time and passed and ordered transmitted to the Senate."
1871319,2024-04-18,House,7,"EMERGENCY CLAUSE ADOPTED"
1871319,2024-04-18,Senate,8,"Received from the House."
1871319,2024-04-18,Senate,9,"Read the first time, rules suspended, read the second time and placed on the calendar."
1871319,2024-04-23,Senate,10,"Read the third time and passed."
1871319,2024-04-23,Senate,11,"EMERGENCY CLAUSE ADOPTED"
1871319,2024-04-23,Senate,12,"Returned to the House as Passed."
1871319,2024-04-23,House,13,"Returned From the Senate as passed."
1871319,2024-04-23,House,14,"TO BE ENROLLED"
1871319,2024-04-24,House,15,"Correctly enrolled and ordered transmitted to the Governor's Office."
1871319,2024-04-25,House,16,"Notification that HB1039 is now Act 60"
1871320,2024-04-02,House,1,Filed
1871320,2024-04-10,House,2,"Read the first time, rules suspended, read the second time and referred to the Committee on JOINT BUDGET COMMITTEE"
1871320,2024-04-16,House,3,"Placed on second reading for the purpose of amendment."
1871320,2024-04-16,House,4,"Amendment No. 1 read and adopted and the bill ordered engrossed."
1871320,2024-04-16,House,5,"REPORTED CORRECTLY ENGROSSED"
1871320,2024-04-23,House,6,"Returned by the Committee with the recommendation that it do pass as amended 2"
1871320,2024-04-24,House,7,"Placed on second reading for the purpose of amendment."
