bill_id,date,chamber,sequence,action
1784068,2023-11-15,Senate,1,Prefile
1784068,2024-06-14,Senate,2,"Introduced in Senate and read first time"
1784068,2024-06-14,Senate,3,"Assigned to Senate RULES Committee"
1784069,2023-11-15,House,1,Prefile
1784069,2024-01-08,House,2,"Introduced in House and read first time"
1784069,2024-01-08,House,3,"Assigned to House GOV Committee"
1784069,2024-01-08,House,4,"Assigned to House RULES Committee"
1784069,2024-01-09,House,5,"House read second time"
1784536,2023-11-20,House,1,Prefile
1784536,2024-01-08,House,2,"Introduced in House and read first time"
1784536,2024-01-08,House,3,"Assigned to House NREW Committee"
1784536,2024-01-08,House,4,"Assigned to House RULES Committee"
1784536,2024-01-09,House,5,"House read second time"
1784536,2024-01-30,House,6,"House NREW Committee action: Do Pass, voting: (5-4-0-0-0-0)"
1784536,2024-02-05,House,7,"House RULES Committee action: constitutional and in proper form, voting: (9-0-0-0-0-0)"
1784536,2024-02-05,House,8,"House consent calendar"
1784536,2024-02-06,House,9,"House majority caucus: Do pass"
1784536,2024-02-06,House,10,"House minority caucus: Do pass"
1784536,2024-02-13,House,11,"House Committee of the Whole action: Retained on the Calendar"
1784536,2024-02-20,House,12,"House Committee of the Whole action: Do Pass Amended"
1784536,2024-02-27,House,13,"House third reading PASSED voting: (31-27-1-0)"
1784536,2024-02-27,Senate,14,"Transmit to Senate"
1784536,2024-03-04,Senate,15,"Introduced in Senate and read first time"
1784536,2024-03-04,Senate,16,"Assigned to Senate NREW Committee"
1784536,2024-03-04,Senate,17,"Assigned to Senate RULES Committee"
1784536,2024-03-05,Senate,18,"Senate read second time"
1784536,2024-03-14,Senate,19,"Senate NREW Committee action: Do Pass Amended, voting: (6-0-1-0)"
1784536,2024-03-25,Senate,20,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1784536,2024-03-26,Senate,21,"Senate minority caucus: Do pass"
1784536,2024-03-26,Senate,22,"Senate majority caucus: Do pass"
1784538,2023-11-20,House,1,Prefile
1784538,2024-01-09,House,2,"Introduced in House and read first time"
1784538,2024-01-09,House,3,"Assigned to House LARA Committee"
1784538,2024-01-09,House,4,"Assigned to House RULES Committee"
1784538,2024-01-10,House,5,"House read second time"
1784538,2024-01-29,House,6,"House LARA Committee action: Do Pass, voting: (8-0-0-1-0-0)"
1784538,2024-02-05,House,7,"House RULES Committee action: constitutional and in proper form, voting: (9-0-0-0-0-0)"
1784538,2024-02-05,House,8,"House consent calendar"
1784538,2024-02-06,House,9,"House majority caucus: Do pass"
1784538,2024-02-06,House,10,"House minority caucus: Do pass"
1784538,2024-02-12,House,11,"House Committee of the Whole action: Do Pass"
1784538,2024-02-15,House,12,"House third reading PASSED voting: (58-0-1-0)"
1784538,2024-02-15,Senate,13,"Transmit to Senate"
1784538,2024-02-20,Senate,14,"Introduced in Senate and read first time"
1784538,2024-02-20,Senate,15,"Assigned to Senate FICO Committee"
1784538,2024-02-20,Senate,16,"Assigned to Senate RULES Committee"
