bill_id,date,chamber,sequence,action
1638767,2022-12-14,House,1,Prefile
1638767,2023-01-11,House,2,"Introduced in House and read first time"
1638767,2023-01-11,House,3,"Assigned to House GOV Committee"
1638767,2023-01-11,House,4,"Assigned to House HHS Committee"
1638767,2023-01-11,House,5,"Assigned to House RULES Committee"
1638767,2023-01-17,House,6,"House read second time"
1638767,2023-01-18,House,7,"House GOV Committee action: Do Pass Amended, voting: (9-0-0-0-0-0)"
1638767,2023-01-30,House,8,"House HHS Committee action: Do Pass Amended, voting: (8-1-0-0-0-0)"
1638767,2023-02-21,House,9,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1638767,2023-02-21,House,10,"House majority caucus: Do pass"
1638767,2023-02-21,House,11,"House minority caucus: Do pass"
1638767,2023-02-22,House,12,"House Committee of the Whole action: Do Pass Amended"
1638767,2023-02-22,House,13,"House third reading PASSED voting: (60-0-0-0)"
1638767,2023-02-23,Senate,14,"Transmit to Senate"
1638767,2023-03-06,Senate,15,"Introduced in Senate and read first time"
1638767,2023-03-06,Senate,16,"Assigned to Senate HHS Committee"
1638767,2023-03-06,Senate,17,"Assigned to Senate RULES Committee"
1638767,2023-03-07,Senate,18,"Senate read second time"
1638767,2023-03-28,Senate,19,"Senate HHS Committee action: Do Pass Amended, voting: (7-0-0-0)"
1638767,2023-04-03,Senate,20,"Senate RULES Committee action: Proper For Consideration, voting: (0-0-0-0)"
1639585,2022-12-20,House,1,Prefile
1639585,2023-01-09,House,2,"Introduced in House and read first time"
1639585,2023-01-09,House,3,"Assigned to House MAPS Committee"
1639585,2023-01-09,House,4,"Assigned to House RULES Committee"
1639585,2023-01-10,House,5,"House read second time"
1639585,2023-01-23,House,6,"House MAPS Committee action: Do Pass, voting: (14-1-0-0-0-0)"
1639585,2023-02-13,House,7,"House RULES Committee action: constitutional and in proper form, voting: (8-0-0-0-0-0)"
1639585,2023-02-13,House,8,"House consent calendar"
1639585,2023-02-14,House,9,"House majority caucus: Do pass"
